carrier,serving_cellset,count
310260,190-5035/190-2300,1
310260,190-5035/190-2300/190-1125/190-68886,1
310260,190-5035/190-1125,1
310260,203-1125/203-66786/203-1125/203-68886,1
310260,203-1125/203-1125,1
310260,441-66786/441-1125/279-1125/279-5035,1
310260,441-66786/279-1125,1
310260,206-1125/463-5035,6
310260,311-2300,6
310260,481-1125/481-2300/203-1125/203-68886,1
310260,481-1125/481-2300/203-1125/203-68886/203-5035,1
310260,311-2300/311-1125/311-68886/311-5035/311-68886,2
310260,311-2300/311-1125/311-68886/311-5035/311-68886/311-5035,2
310260,311-2300/311-1125/311-68886/311-5035/311-68886/311-5035/311-68886,1
310260,311-2300/311-1125/311-68886/311-5035/311-68886/311-5035/311-68886/311-5035,1
310260,203-2300/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125,1
310260,203-2300/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886,1
310260,203-2300/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035/203-1125/203-68886/203-5035,1
310260,489-2300/489-52740/489-52941,1
310260,96-66786,23
310260,206-66786/206-1125/43-5035/203-1125/203-68886,1
310260,206-66786/203-1125,2
310260,203-66786/203-1125/203-68886/203-5035/203-1125,1
310260,203-66786/203-1125/203-68886/203-5035/203-1125/203-1125,1
310260,43-1125/43-5035/43-2300,1
310260,487-1125/487-47291/487-47090/487-66786,1
310260,463-66786,1
310260,243-8665/203-1125,1
310260,234-1125,2
310260,443-66786/443-1125/443-5035/279-1125/279-5035,1
310260,443-66786/279-1125,1
310260,203-66786/203-1125/203-1125/203-68886,1
310260,443-66786/443-1125/443-1125/443-5035,1
310260,443-66786/443-1125/43-1125/43-5035,2
310260,443-66786/43-1125,2
310260,203-2300/203-1125/203-68886/203-1125,9
310260,43-2300/43-1125/43-5035/43-1125,1
310260,480-66786/480-1125/469-1125,1
310260,279-2300,2
310260,234-2300,1
310260,234-2300/234-68886/234-1125,2
310260,203-2300/203-1125/203-68886/203-1125/203-1125,5
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125,4
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-5035,2
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-5035/203-1125,2
310260,490-1125/490-47090/490-47291/490-66786,6
310260,489-1125/489-52941/489-52740/489-66786,1
310260,96-1125/96-2300/96-5035,6
310260,96-1125/96-66786,6
310260,401-1125/401-2300,5
310260,87-66786,2
310260,443-66786/443-1125/443-5035/443-5035,1
310260,443-66786/443-1125/443-5035/443-5035/443-5035,1
310260,468-66786/468-1125/74-1125/74-68886,1
310260,468-66786/74-1125,1
310260,468-66786/190-1125,2
310260,87-66786/62-1125,2
310260,87-66786/293-1125,9
310260,319-66786/319-1125/493-1125,1
310260,160-66786/160-1125/160-68886,2
310260,160-66786/160-1125,2
310260,489-1125/489-47090/489-47291/489-66786,2
310260,489-1125/489-47090/489-47291/489-66786/489-47090,1
310260,489-1125/489-47090/489-47291/489-66786/489-47090/489-47291,1
310260,489-1125/489-47291/489-47090/489-66786,1
310260,489-1125/489-47291/489-47090/489-66786/489-47090,1
310260,489-1125/489-47291/489-47090/489-66786/489-47090/489-47291,1
310260,62-1125,1
310260,490-1125/490-47090/490-47291/490-66786/490-47090,2
310260,490-1125/490-47090/490-47291/490-66786/490-47090/490-47291,2
310260,487-1125/487-47090/487-47291/487-66786/487-47090/487-47291,2
310260,74-66786/74-1125/74-5035,1
310260,74-66786/319-1125,9
310260,74-66786/319-1125/319-5035,5
310260,494-1125/494-2300,9
310260,74-66786/74-1125/74-68886/279-1125/279-5035,1
310260,74-66786/279-1125,1
310260,490-2300,1
310260,74-2300/74-1125/74-68886/74-5035,2
310260,43-66786/43-1125/43-5035/43-1125/43-5035,5
310260,74-66786/74-1125/319-1125/319-5035,1
310260,206-66786/206-1125/206-1125/43-5035,1
310260,43-66786/43-1125/43-5035/206-1125/43-5035,1
310260,43-66786/206-1125,10
310260,43-66786/206-1125/43-5035,10
310260,468-66786/468-1125/468-1125,2
310260,319-66786/206-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125,2
310260,493-1125,1
310260,87-1125,1
310260,87-1125/87-2300/87-68886,1
310260,87-1125/87-66786,1
310260,441-1125/441-2300,1
310260,441-1125/441-2300/468-1125,1
310260,441-1125/468-1125,1
310260,441-1125/468-1125/206-1125/43-5035,1
310260,441-1125/206-1125,1
310260,74-66786/190-1125,1
310260,74-66786/190-1125/190-68886,1
310260,468-1125,1
310260,190-66786/468-1125,3
310260,490-2300/490-47090/490-47291/490-47291,1
310260,43-66786/43-1125/43-5035/469-1125,1
310260,190-2300/190-1125/190-68886,2
310260,468-2300/468-1125,3
310260,311-2300/311-1125/311-68886/311-1125,1
310260,206-66786/206-1125/234-1125/234-68886,1
310260,206-66786/234-1125,1
310260,469-2300/469-1125/234-68886,1
310260,469-2300/469-1125/234-68886/234-5035,1
310260,319-66786/279-1125,4
310260,203-66786/443-1125,1
310260,203-66786/443-5035,1
310260,190-66786/190-1125/190-1125/190-68886,1
310260,443-66786/443-1125/480-1125,1
310260,443-1125,1
310260,494-2300/494-1125/494-1125,1
310260,311-5035,1
310260,490-1125/490-47291/490-47090/490-66786,1
310260,443-1125/443-2300/443-5035/443-2300,2
310260,443-1125/443-2300/443-5035/443-2300/443-5035,1
310260,443-1125/443-2300/443-5035/443-5035,2
310260,493-2300/493-1125,1
310260,495-66786,2
310260,443-66786/443-1125/443-5035/443-1125/443-5035,1
310260,443-66786/443-1125/443-5035/443-1125/443-5035/498-1125,1
310260,443-66786/443-1125/443-5035/443-1125/443-5035/498-1125/443-1125/443-5035,1
310260,443-1125/443-2300/443-5035/203-1125/203-68886,1
310260,443-1125/443-2300/443-5035/203-1125/203-68886/203-5035,1
310260,96-66786/96-1125/96-5035/96-1125/96-5035,1
310260,74-2300,1
310260,319-66786/319-1125/74-1125/74-68886,1
310260,319-66786/74-1125,1
310260,468-66786/468-1125/190-1125/190-68886,1
310260,74-2300/74-1125/74-68886/74-1125,1
310260,121-2300/121-1125,1
310260,62-66786/87-1125,1
310260,62-66786/190-1125,1
310260,87-66786/293-1125/293-5035,5
310260,87-66786/293-1125/293-1125/293-5035,1
310260,496-66786/496-1125/443-1125/443-5035,1
310260,496-66786/443-1125,3
310260,496-66786/443-1125/443-5035,2
310260,203-5035,1
310260,203-5035/203-1125/203-68886,1
310260,203-5035/203-1125,1
310260,160-5035/160-2300/160-1125/203-2300/203-1125,1
310260,203-2300/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-5035,1
310260,203-2300/203-1125/203-68886/203-1125/203-5035/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-5035/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-5035/203-1125/203-1125/203-1125,1
310260,203-66786/203-1125/203-68886/203-1125,1
310260,203-66786/203-1125/203-68886/203-1125/203-5035,1
310260,234-1125/203-1125/203-68886,1
310260,234-1125/203-1125/203-68886/203-5035,1
310260,234-1125/203-1125/203-68886/203-5035/203-1125,1
310260,234-1125/203-1125/203-68886/203-5035/203-1125/203-1125,1
310260,234-1125/203-1125/203-68886/203-5035/203-1125/203-1125/203-1125,1
310260,234-1125/203-1125/203-68886/203-5035/203-1125/203-1125/203-1125/203-1125,1
310260,74-2300/74-1125/74-5035,1
310260,482-66786/482-1125/482-1125,1
310260,468-66786/493-1125,1
310260,468-66786/87-1125,1
310260,206-66786/206-1125/43-5035/43-1125/43-5035,2
310260,206-66786/43-1125,3
310260,87-66786/190-1125,1
310260,494-1125/494-66786,2
310260,494-66786/494-1125/494-2300,1
310260,494-66786/494-1125/494-2300/494-1125,1
310260,62-66786/494-1125,1
310260,206-66786/206-1125/43-5035/43-5035/43-5035,1
310260,234-1125/234-2300/234-68886/234-2300,1
310260,121-1125/121-2300,2
310260,190-1125/190-2300/190-68886,2
310260,190-1125/190-66786,2
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,96-2300,1
310260,400-66786,2
310260,443-66786/443-5035/443-1125,1
310260,487-2300,1
310260,482-2300/482-47090/482-47291,2
310260,487-2300/487-47090/487-47291/487-47291,1
310260,487-2300/487-47090/487-47291/487-47291/487-1125,1
310260,96-1125,1
310260,96-1125/96-66786/401-2300,1
310260,160-2300/160-1125/160-68886,1
310260,490-1125/490-47090/490-47291/490-66786/490-47090/490-47291/62-1125/62-68886,1
310260,490-1125/490-47090/490-47291/490-66786/490-47090/490-47291/62-1125/62-68886/62-5035,1
310410,277-9820,18
310410,143-9820,11
310410,455-850,11
310410,124-850,18
310410,437-850,5
310410,445-5110,27
310410,472-850,8
310410,416-850,44
310410,208-850,19
310410,123-850,23
310410,52-66461,7
310410,374-9820,7
310410,66-9820,6
310410,230-66461,3
310410,111-66461,3
310410,24-66461,1
310410,305-66461,2
310410,128-9820,5
310410,491-850,11
310410,427-850,13
310410,489-5110,10
310410,455-5110,11
310410,397-5110,15
310410,200-9820,6
310410,347-9820,4
310410,329-850,49
310410,294-850,8
310410,258-850,9
310410,204-9820,12
310410,247-9820,23
310410,234-850,12
310410,164-850,31
310410,251-5110,11
310410,119-5110,24
310410,471-5110,19
310410,70-850,2
310410,187-850,8
310410,421-9820,4
310410,269-850,10
310410,94-850,16
310410,411-5110,16
310410,116-66461,2
310410,37-66461,9
310410,394-66461,4
310410,494-66461,1
310410,168-850,13
310410,447-850,1
310410,89-850,14
310410,29-850,6
310410,27-5110,45
310410,304-66461,1
310410,29-9820,4
310410,60-850,8
310410,81-850,11
310410,384-850,7
310410,115-850,2
310410,203-9820,4
310410,120-9820,1
310410,36-66461,1
310410,201-850,11
310410,138-850,2
310410,154-5110,20
310410,115-9820,11
310410,478-850,1
310410,456-850,4
310410,479-850,1
310410,283-850,18
310410,42-850,3
310410,471-850,11
310410,141-5110,2
310410,308-850,4
310410,469-850,13
310410,90-5110,5
310410,263-9820,4
310410,140-5110,10
310410,128-5110,3
310410,132-850,2
310410,136-850,2
310410,51-850,9
310410,80-5110,13
310410,98-850,13
310410,298-5110,25
310410,344-66461,3
310410,58-9820,2
310410,116-850,2
310410,211-850,1
310410,282-9820,2
310410,45-850,1
310410,43-850,2
310410,186-850,2
310410,65-850,3
310410,286-850,1
310410,335-9820,1
310410,352-850,4
310410,238-850,1
310410,227-5110,1
310410,386-66461,1
310410,387-66461,3
310410,180-850,2
310410,210-850,2
310410,368-850,2
310410,73-5110,3
310410,465-5110,3
310410,306-66461,1
310410,293-850,4
310410,292-850,1
310410,351-850,1
310410,406-850,1
310410,323-9820,1
310410,396-9820,1
310410,447-66461,1
310410,102-66461,2
310410,373-66461,1
310410,234-66461,1
310410,409-66461,2
310410,195-66461,1
310410,199-850,1
310410,35-850,1
310410,66-5110,1
310410,7-5110,1
310410,79-850,1
310410,230-5110,1
310410,208-850/310-9720/154-66986,69
310410,208-850/154-66986/289-66461,40
310410,491-850/435-9720/214-66986,45
310410,491-850/214-66986,16
310410,168-850/437-9720/449-66986,38
310410,168-850/449-66986/52-66461,15
310410,168-850/53-5330/52-66461,2
310410,168-850/53-5330/52-66461/449-66986,2
310410,168-850/52-66461/449-66986,9
310410,329-850/403-9720/94-9820,45
310410,329-850/409-66461/10-66986,109
310410,335-850/436-9720/421-66986,6
310410,335-850/421-66986/494-66461,5
310410,416-850/15-5330,38
310410,416-850/15-5330/321-66986,32
310410,416-850/143-9820,37
310410,416-850/143-9820/61-52740/61-52941/118-53139,1
310410,416-850/61-52941/61-52740/118-53139,1
310410,308-850/90-5110/89-66461,23
310410,308-850/89-66461,14
310410,416-850/285-66461/321-66986,68
310410,329-850/403-9720/409-66461,56
310410,329-850/409-66461/10-66986/403-9720/94-9820,1
310410,329-850/94-9820,59
310410,298-5110/321-66986/416-850,25
310410,143-9820/85-9720/321-66986,17
310410,143-9820/321-66986/285-66461,18
310410,143-9820/416-850,10
310410,263-9820/310-9720/154-66986,3
310410,263-9820/310-9720/154-66986/289-66461,3
310410,263-9820/154-66986/289-66461,1
310410,204-9820/311-9720/153-66986,2
310410,204-9820/311-9720/153-66986/387-66461,2
310410,387-66461/311-9720/153-66986/204-9820,9
310410,102-66461/115-850/230-5110,1
310410,102-66461/115-850/230-5110/421-9820,1
310410,89-850/309-9720/344-66461,16
310410,384-850/311-9720/153-66986,15
310410,416-850/298-5110,21
310410,416-850/298-5110/321-66986,19
310410,123-850/421-66986/335-850,1
310410,397-5110/154-66986/208-850,34
310410,397-5110/154-66986/208-850/289-66461,9
310410,52-66461/437-9720/449-66986/374-9820,10
310410,52-66461/437-9720/449-66986/374-9820/168-850,6
310410,52-66461/437-9720/449-66986/374-9820/168-850/445-5110,3
310410,469-850/61-52740/61-52941/118-53139,55
310410,445-5110/449-66986/168-850,22
310410,308-850/89-66461/321-66986,1
310410,308-850/285-66461/321-66986,2
310410,308-850/94-9820,3
310410,308-850/94-9820/321-66986,1
310410,491-850/435-9720,1
310410,445-5110/449-66986/168-850/52-66461,7
310410,27-5110/155-66986/89-850,37
310410,465-5110/103-66986/187-850,10
310410,465-5110/103-66986/187-850/496-66461,1
310410,73-5110/81-850,11
310410,140-5110/104-66986/60-850,15
310410,140-5110/104-66986/60-850/447-66461,11
310410,197-5330/89-850/155-66986,3
310410,197-5330/89-850/155-66986/344-66461,3
310410,197-5330/89-850/155-66986/344-66461/247-9820,3
310410,202-5330/214-66986/491-850,3
310410,53-5330/449-66986/168-850,1
310410,53-5330/449-66986/168-850/52-66461,1
310410,53-5330/449-66986/168-850/52-66461/374-9820,1
310410,329-850/403-9720/94-9820/58-5330,8
310410,329-850/403-9720/94-9820/58-5330/10-66986,6
310410,255-850/311-9720/153-66986,10
310410,329-850/403-9720/10-66986,35
310410,329-850/403-9720/409-66461/119-5110,6
310410,503-850/90-5110/413-66461,2
310410,147-850/86-9720/389-66461,1
310410,52-5110/448-66986/43-850,5
310410,329-850/403-9720/94-9820/10-66986,5
310410,329-850/403-9720/94-9820/10-66986/58-5330,2
310410,329-850/403-9720/94-9820/10-66986/58-5330/409-66461,1
310410,329-850/403-9720/94-9820/10-66986/58-5330/409-66461/119-5110,1
310410,168-850/445-5110/52-66461,1
310410,168-850/445-5110/52-66461/449-66986,1
310410,377-850/436-9720/421-66986,2
310410,416-850/85-9720/321-66986,66
310410,416-850/85-9720/321-66986/285-66461,5
310410,123-850/154-66986/208-850,11
310410,255-850/49-5330/387-66461,2
310410,255-850/153-66986/387-66461,8
310410,344-66461/309-9720/155-66986/247-9820,12
310410,316-66461/209-9720/420-66986/203-9820,2
310410,37-66461/315-52740/24-52941/270-53139,12
310410,37-66461/315-52740/24-52941/270-53139/15-66986,10
310410,37-66461/315-52740/24-52941/270-53139/15-66986/94-850,7
310410,394-66461/36-66986/29-850/154-5110,6
310410,409-66461/403-9720/10-66986/94-9820,11
310410,409-66461/403-9720/10-66986/94-9820/329-850,10
310410,195-66461/402-9720/480-66986/282-9820,1
310410,195-66461/402-9720/480-66986/282-9820/210-850,1
310410,195-66461/402-9720/480-66986/282-9820/210-850/450-5330,1
310410,195-66461/402-9720/480-66986/282-9820/210-850/450-5330/66-5110,1
310410,409-66461/403-9720/10-66986/94-9820/329-850/119-5110,3
310410,201-850/88-9720/199-66986,2
310410,201-850/88-9720/199-66986/431-66461,2
310410,201-850/88-9720/199-66986/431-66461/131-9820,2
310410,283-850/89-9720/383-66986,10
310410,283-850/89-9720/383-66986/141-5110,1
310410,427-850/209-9720/420-66986,74
310410,277-5110,2
310410,277-5110/274-66986/279-850,1
310410,141-5110/383-66986/283-850,1
310410,351-5110,2
310410,351-5110/136-850,4
310410,351-5110/136-850/319-66461,4
310410,154-5110/36-66986/29-850/394-66461,10
310410,136-850/378-5110,2
310410,60-850/276-9720/104-66986,40
310410,60-850/104-66986/447-66461,24
310410,60-850/104-66986,6
310410,179-850/315-52740/24-52941/270-53139,3
310410,179-850/270-53139/24-52941/315-52740,1
310410,179-850/15-66986/37-66461,1
310410,37-66461/315-52740/24-52941/270-53139/15-66986/179-850,2
310410,116-66461/291-9720/495-66986/371-9820,3
310410,455-850/274-5330/371-9820,2
310410,455-850/371-9820,9
310410,416-850/321-66986/285-66461,6
310410,94-850/53-5330/52-66461,1
310410,94-850/53-5330/52-66461/449-66986,1
310410,94-850/52-66461/449-66986,5
310410,94-850/285-66461/321-66986,1
310410,94-850/437-9720/449-66986,6
310410,94-850/449-66986/52-66461,3
310410,94-850/437-9720/52-66461,3
310410,94-850/437-9720/52-66461/53-5330,1
310410,94-850/437-9720/52-66461/53-5330/449-66986,1
310410,44-850/90-5110/89-66461,8
310410,329-850/403-9720/10-66986/119-5110,5
310410,329-850/403-9720/10-66986/119-5110/409-66461,2
310410,329-850/403-9720/94-9820/409-66461,1
310410,329-850/403-9720/94-9820/409-66461/58-5330,1
310410,329-850/403-9720/94-9820/409-66461/58-5330/10-66986,1
310410,329-850/403-9720/94-9820/409-66461/58-5330/10-66986/119-5110,1
310410,491-850/435-9720/214-66986/455-5110,6
310410,491-850/435-9720/214-66986/455-5110/277-9820,1
310410,491-850/435-9720/214-66986/455-5110/277-9820/310-9720/154-66986/263-9820,1
310410,52-66461/437-9720/449-66986/374-9820/94-850,1
310410,52-66461/437-9720/449-66986/374-9820/94-850/445-5110,1
310410,416-850/85-9720/285-66461,9
310410,416-850/85-9720/285-66461/321-66986,1
310410,416-850/85-9720/285-66461/321-66986/298-5110,1
310410,416-850/85-9720/285-66461/321-66986/298-5110/143-9820,1
310410,208-850/153-66986/387-66461,2
310410,187-850/277-9720/103-66986,20
310410,187-850/103-66986/94-66461,2
310410,81-850/73-5110,38
310410,81-850/344-66461/155-66986,1
310410,329-850/403-9720,86
310410,455-850/411-5110/116-66461,2
310410,455-850/411-5110/116-66461/495-66986,2
310410,238-850/227-5110/64-66461,8
310410,308-850/90-5110/89-66461/95-9820,1
310410,329-850/403-9720/409-66461/10-66986,3
310410,329-850/403-9720/409-66461/10-66986/58-5330,2
310410,415-850/439-52740/350-52941/295-53139,6
310410,416-850/85-9720/285-66461/15-5330,1
310410,416-850/85-9720/285-66461/15-5330/321-66986,1
310410,168-850/437-9720/449-66986/53-5330,1
310410,455-850/291-9720/495-66986,13
310410,182-850/315-52740/24-52941/270-53139,11
310410,182-850/315-52740/24-52941/270-53139/15-66986,4
310410,182-850/315-52740/24-52941/270-53139/15-66986/37-66461,4
310410,269-850/436-9720/421-66986,19
310410,168-850/437-9720/52-66461,15
310410,168-850/437-9720/52-66461/449-66986,4
310410,416-850/298-5110/285-66461,5
310410,416-850/298-5110/285-66461/321-66986,5
310410,124-850/404-9720/164-66986,3
310410,138-850/128-5110,10
310410,138-850/128-5110/36-66461,10
310410,308-850/36-66986/154-5110/394-66461,4
310410,308-850/36-66986/394-66461,12
310410,89-850/309-9720/155-66986,65
310410,89-850/155-66986/344-66461,60
310410,89-850/344-66461/155-66986,34
310410,89-850/344-66461,2
310410,489-5110/420-66986/427-850,15
310410,427-850/420-66986,3
310410,426-850/436-9720/421-66986,7
310410,426-850/421-66986/24-66461,7
310410,124-850/437-9720/449-66986,15
310410,124-850/449-66986/52-66461,14
310410,94-850/315-52740/24-52941/270-53139,69
310410,94-850/270-53139/24-52941/315-52740,8
310410,89-850/247-9820,13
310410,89-850/36-66986/154-5110/394-66461,1
310410,89-850/36-66986/394-66461,2
310410,136-850/351-5110,4
310410,60-850/276-9720/447-66461,3
310410,60-850/276-9720/447-66461/104-66986,2
310410,60-850/276-9720/447-66461/104-66986/396-9820,1
310410,60-850/276-9720,7
310410,60-850/377-5330,1
310410,283-850/383-66986/373-66461,4
310410,390-850/88-9720/199-66986,1
310410,390-850/199-66986/314-66461,1
310410,390-850/88-9720/131-9820,1
310410,94-850/15-66986/37-66461,30
310410,455-850/495-66986/116-66461,4
310410,124-850/52-66461/449-66986,10
310410,416-850/85-9720,55
310410,90-5110/170-850/386-66461,3
